pid,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
8616,278,38,38051,219650,58120,NA,W,7750,28,NA,1,1,8,4,1,3,1,5,1,0,3,2,1,2,2,2,2,3,1,1,2,0,2142,2,1,2,NA,NA,NA,WHEELING,60090,7433,0.3905556302973227,0.01843131979012511,0.18242970536795372,0.40669985201130093,0.00376698506659491,81087,Wheeling,0,0,1,0,0,0,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,11.237,59258,FALSE,TRUE,TRUE
8617,203,71,71140,161020,54370,NA,T,3750,67,NA,2,1,7,3,1,1,1,5,2,0,1,1,1,2,NA,2,2,3,1,2,2,0,1461,2,1,5,1,NA,NA,CHICAGO,60634,7328,0.599754366812227,0.07273471615720524,0.05499454148471616,0.26282751091703055,0.01937772925764192,14000,Chicago,0,0,1,0,0,0,BRIDGE,STEINMETZ COLLEGE PREP HS,6.894,75339,FALSE,TRUE,TRUE
8618,202,39,39200,71950,38060,NA,W,10150,72,NA,3,1,4,2,1,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,867,2,1,1,NA,NA,NA,ALSIP,60803,4691,0.7198891494350884,0.03602643359624814,0.0213174163291409,0.220422084843317,0.004689831592411,01010,Alsip,0,0,1,0,0,0,SCHOOL DISTRICT  126,COMMUNITY HIGH SCHOOL  218,13.434,68208,FALSE,TRUE,TRUE
8619,206,33,33050,660620,193200,NA,W,18400,87,NA,2,3,11,6,1,1,2,5,1,1,3,3,1,2,2,2,2,4,2,1,1,0,4312,2,1,2,NA,NA,1,RIVER FOREST,60305,5895,0.7974554707379135,0.07684478371501273,0.04359626802374894,0.06870229007633588,0.02680237489397794,64304,River Forest,0,0,1,0,0,0,SCHOOL DISTRICT 90,CONSOLIDATED HIGH SCHOOL  200,10.646,126250,FALSE,TRUE,TRUE
8620,295,25,25430,368930,30840,NA,W,2570,16,NA,3,1,8,3,1,1,1,5,1,1,2,2,1,2,1,2,2,3,3,1,2,0,2001,2,1,2,3,NA,NA,GLENVIEW,60026,5278,0.6282682834406972,0.00227358848048503,0.3164077302008336,0.04490337248957939,0.0162940507768094,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT 31,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.13,84022,FALSE,TRUE,TRUE
8621,211,20,20080,316040,42190,NA,T,4688,53,3,2,1,14,8,3,1,2,5,2,0,3,3,2,NA,NA,2,2,4,3,2,2,0,2900,2,2,2,NA,NA,NA,ELMWOOD PARK,60707,5136,0.5112928348909658,0.0058411214953271,0.0212227414330218,0.4559968847352025,0.01129283489096573,23724,Elmwood Park,0,0,1,0,0,0,SCHOOL DISTRICT UNIT  401,SCHOOL DISTRICT UNIT  401,10.001,43587,FALSE,TRUE,TRUE
8622,204,22,22143,207090,77350,NA,W,9100,63,NA,2,1,7,4,1,1,1,5,1,2,3,2,0,NA,NA,2,2,3,2,1,2,0,1844,2,1,1,NA,NA,NA,PARK RIDGE,60068,2541,0.859504132231405,0.0011806375442739,0.03463203463203463,0.03227075954348681,0.13616686343959072,57875,Park Ridge,0,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,8.938,95489,FALSE,TRUE,TRUE
8623,211,72,72030,166470,38550,NA,T,3855,68,2,1,1,7,4,2,3,1,5,2,0,3,2,0,2,2,2,2,1,1,2,2,0,2503,2,2,2,NA,NA,NA,CHICAGO,60632,5691,0.15006150061500614,0.01722017220172201,0.02741170268845545,0.8033737480231945,0.00386575294324371,14000,Chicago,0,0,4,1,0,0,EDWARDS,CURIE HS,6.934,44266,FALSE,TRUE,TRUE
8624,203,72,72070,79320,31870,NA,W,3750,100,NA,3,1,6,3,1,3,2,5,2,0,1,1,0,2,2,2,2,2,1,2,2,0,1032,2,1,1,3,NA,1,CHICAGO,60632,6829,0.05110557914775223,0.00790745350710206,0,0.9409869673451458,0,14000,Chicago,0,0,1,0,0,0,SAWYER,CURIE HS,6.934,32683,FALSE,TRUE,TRUE
8625,211,30,30012,283460,61760,NA,T,9151,45,2,2,1,10,6,1,1,1,5,2,0,3,2,0,2,2,2,2,3,2,2,2,0,2765,2,2,2,NA,NA,NA,PALOS HILLS,60465,6693,0.9188704616763784,0.0064246227401763,0.02046914686986403,0.05274167040191244,0.00298819662333781,57394,Palos Hills,0,0,4,0,0,0,SCHOOL DISTRICT  117,CONSOLIDATED HIGH SCHOOL  230,11.823,66287,FALSE,TRUE,TRUE
8626,204,21,21082,212420,126100,GD,T,20176,55,NA,3,1,8,4,1,3,1,5,2,0,3,2,1,NA,NA,2,2,3,1,1,2,0,2105,2,1,1,NA,NA,NA,COUNTRYSIDE,60525,4113,0.6836858740578653,0.06467298808655482,0.00607828835399951,0.2314612205203015,0.02820325796255774,16873,Countryside,0,0,7,1,0,0,SCHOOL DISTRICT  105,LYONS TOWNSHIP HIGH SCHOOL  204,8.111,60000,FALSE,TRUE,TRUE
8627,203,70,70130,59640,32880,NA,W,3654,95,NA,3,1,7,4,3,1,1,5,1,0,1,3,0,2,2,2,2,3,1,2,2,0,1243,2,1,5,1,NA,1,CHICAGO,60617,2938,0.01565690946221919,0.8744043567052416,0.00272294077603812,0.10721579305650102,0,14000,Chicago,0,0,3,1,0,0,HOYNE,BOWEN HS,6.908,40250,FALSE,TRUE,TRUE
8628,211,73,73081,428530,175000,NA,W,3125,117,2,1,1,11,5,1,1,1,5,2,0,2,2,0,2,2,2,2,3,1,2,2,0,2715,2,2,2,1,NA,NA,CHICAGO,60657,2826,0.8308563340410474,0.03078556263269639,0.04033970276008492,0.06546355272469923,0.06510969568294409,14000,Chicago,0,0,3,1,0,0,JAHN,LAKE VIEW HS,6.89,178750,FALSE,TRUE,TRUE
8629,208,18,18090,363470,16610,NA,W,13294,14,NA,1,1,9,5,1,3,1,5,1,1,3,2,1,2,1,2,2,5,1,1,1,0,3922,2,1,2,NA,NA,NA,HOFFMAN ESTATES,60192,6938,0.4429230325742289,0.03430383395791294,0.10190256558085904,0.38800807149034305,0.06399538771980398,35411,Hoffman Estates,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.794,75417,TRUE,TRUE,TRUE
8630,211,21,21091,184930,24600,NA,W,3936,59,2,2,1,10,4,1,2,2,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,2221,2,2,1,NA,NA,NA,SUMMIT,60501,5625,0.2273777777777778,0.00817777777777777,0.06648888888888889,0.6979555555555556,0,73638,Summit,0,0,6,0,0,0,SCHOOL DISTRICT  104,COMMUNITY HIGH SCHOOL  217,15.766,58301,FALSE,TRUE,TRUE
8631,204,37,37092,131320,35040,NA,W,7788,52,NA,2,1,7,4,3,3,1,5,1,1,3,2,1,NA,NA,2,2,3,1,1,2,0,1860,2,1,1,NA,NA,NA,SOUTH HOLLAND,60473,2838,0.14799154334038056,0.8146582100070472,0,0.03171247357293869,0.01127554615926709,70850,South Holland,0,0,1,0,0,0,SCHOOL DISTRICT  150,THORNTON TOWNSHIP HIGH SCHOOL  205,18.723,63750,FALSE,TRUE,TRUE
8632,205,70,70220,81420,30000,NA,W,3750,73,NA,2,1,6,3,1,3,1,2,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,1266,2,1,2,NA,NA,NA,CHICAGO,60628,4116,0.01773566569484936,0.968172983479106,0.00340136054421768,0.00267249757045675,0.01263362487852283,14000,Chicago,0,0,1,0,0,1,SMITH,CORLISS HS,6.908,40612,FALSE,TRUE,TRUE
8633,203,73,73012,401960,132300,NA,W,3150,126,NA,1,1,8,3,1,3,1,5,1,0,1,2,1,2,2,2,2,3,2,2,2,0,1516,2,1,5,1,NA,1,CHICAGO,60640,3879,0.6901263212168085,0.05207527713328177,0.04614591389533384,0.18381026037638568,0.05155968032998195,14000,Chicago,0,0,1,0,0,1,CHAPPELL,AMUNDSEN HS,6.89,85368,FALSE,TRUE,TRUE
8634,211,77,77102,98280,35830,NA,W,3050,122,2,1,1,7,4,1,3,1,5,2,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,2532,2,2,2,NA,NA,NA,CHICAGO,60624,1713,0.00291885580852305,0.9497956800934034,0,0.04203152364273205,0.0052539404553415,14000,Chicago,0,0,1,0,0,0,HEFFERAN,MARSHALL HS,6.913,29286,FALSE,FALSE,TRUE
8635,206,23,23150,664680,109650,NA,W,8772,64,NA,1,1,9,4,1,1,1,5,1,1,3,3,1,2,1,2,2,3,1,1,1,0,3706,2,1,2,NA,NA,NA,WILMETTE,60091,5216,0.7772239263803681,0.00172546012269938,0.17561349693251535,0.01974693251533742,0.04946319018404908,82075,Wilmette,0,0,3,1,0,0,SCH DISTRICT 39,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.823,113299,FALSE,TRUE,TRUE
8636,205,17,17013,433040,99820,NA,W,6655,82,NA,2,1,7,4,1,1,1,5,1,2,3,1,1,2,2,2,2,1,2,1,2,0,1800,2,1,2,NA,NA,NA,EVANSTON,60201,4153,0.8458945340717554,0.0433421622923188,0.05538165181796292,0.01685528533590176,0.06862509029617145,24582,Evanston,0,0,1,0,0,1,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,8.035,138966,FALSE,TRUE,TRUE
8637,295,13,13170,190470,15800,NA,W,3951,19,NA,2,1,6,2,1,3,1,5,1,1,3,1,0,2,1,2,2,3,2,1,1,0,2140,2,1,2,NA,NA,NA,TINLEY PARK,60477,3956,0.7997977755308392,0.0538422649140546,0.01617795753286147,0.11425682507583418,0.03185035389282103,75484,Tinley Park,0,0,1,0,1,0,SCHOOL DISTRICT C C  146,COMMUNITY HIGH SCHOOL  228,14.44,65216,FALSE,TRUE,TRUE
8638,234,37,37021,108730,21260,NA,O,5670,54,NA,3,1,6,4,3,1,3,5,2,1,2,2,0,2,NA,2,2,3,1,2,2,0,1444,2,1,4,3,NA,NA,DOLTON,60419,6330,0.0693522906793049,0.8759873617693523,0.00505529225908372,0.0372827804107425,0.02464454976303317,20292,Dolton,0,0,1,0,0,0,SCHOOL DISTRICT  148,THORNTON TOWNSHIP HIGH SCHOOL  205,30.059,41653,FALSE,TRUE,TRUE
8639,205,22,22111,385150,60350,NA,W,7100,92,NA,2,1,6,3,1,3,2,5,1,1,1,1,1,2,2,2,2,1,2,2,2,0,1629,2,1,2,3,NA,NA,PARK RIDGE,60068,3946,0.8091738469336036,0.00430816016218955,0.0476431829700963,0.0957932083122149,0.05575266092245311,57875,Park Ridge,0,0,6,1,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,8.938,92500,FALSE,TRUE,TRUE
8640,203,72,72030,148400,31500,NA,T,3150,49,NA,2,1,5,3,1,3,1,5,1,0,3,1,1,NA,NA,2,2,2,2,2,2,0,1130,2,1,1,NA,NA,NA,CHICAGO,60629,7784,0.1885919835560123,0.03147482014388489,0,0.7781346351490236,0.00179856115107913,14000,Chicago,0,0,4,0,0,0,PASTEUR,HANCOCK HS,6.934,54667,FALSE,TRUE,TRUE
8641,203,72,72030,115070,56700,NA,W,5670,79,NA,1,1,5,3,4,3,1,5,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,1184,2,1,1,NA,NA,NA,CHICAGO,60632,4819,0.08673998754928408,0,0.06640381821954762,0.8468561942311683,0,14000,Chicago,0,0,1,0,0,0,PECK,CURIE HS,6.934,56339,FALSE,TRUE,TRUE
8642,205,27,27100,224130,32280,NA,W,3150,98,NA,1,1,6,3,1,3,2,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1140,2,1,2,NA,NA,NA,OAK PARK,60304,4692,0.5991048593350383,0.17902813299232737,0.05072463768115942,0.1148763853367434,0.11146632566069906,54885,Oak Park,0,0,1,0,0,0,SCHOOL DISTRICT  97,CONSOLIDATED HIGH SCHOOL  200,13.157,91250,FALSE,TRUE,TRUE
8643,203,18,18020,146560,23250,NA,W,6644,53,NA,1,1,7,3,4,3,1,5,2,1,1,1,1,2,2,2,2,2,1,1,2,0,1498,2,1,1,3,NA,NA,STREAMWOOD,60107,3206,0.3855271366188397,0.07236431690580163,0.06768558951965066,0.45321272613849034,0.04242046163443543,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.958,87742,FALSE,TRUE,TRUE
8644,202,34,34010,166500,49210,NA,W,5625,70,NA,2,1,4,2,1,3,1,5,1,0,3,1,0,NA,NA,2,2,2,1,2,2,0,947,2,1,1,NA,NA,NA,NORTH RIVERSIDE,60546,5025,0.6153233830845771,0.0308457711442786,0.00656716417910447,0.3227860696517413,0.04895522388059702,54144,North Riverside,0,0,1,0,0,0,SCHOOL DISTRICT 96,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,10.428,63383,FALSE,TRUE,TRUE
8645,234,32,32255,85530,71480,NA,W,15050,64,NA,3,1,6,4,3,1,2,5,2,0,3,2,0,NA,NA,2,2,1,3,1,2,0,1428,2,1,4,NA,NA,NA,FLOSSMOOR,60422,6246,0.4546910022414345,0.48158821645853345,0.00624399615754082,0.04274735830931796,0.02705731668267691,26571,Flossmoor,0,0,1,0,0,0,SCHOOL DISTRICT 161,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,18.481,106079,FALSE,TRUE,TRUE
8646,234,22,22022,244680,47320,NA,W,7280,58,NA,3,1,8,3,3,1,1,5,2,0,2,1,1,2,NA,2,2,3,1,2,2,0,1251,2,1,4,3,NA,NA,DES PLAINES,60016,3581,0.6769058922088802,0.02094387042725495,0.190170343479475,0.11030438425020944,0.00335101926836079,19642,Des Plaines,0,0,1,0,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,9.229,89139,FALSE,TRUE,TRUE
8647,278,28,28088,231860,55880,NA,T,10160,35,NA,3,1,8,3,3,3,1,5,1,1,3,1,1,2,2,2,2,4,2,1,1,0,2432,2,1,2,NA,NA,NA,ORLAND PARK,60462,7020,0.8626780626780627,0.02008547008547008,0.01039886039886039,0.0737891737891738,0.0660968660968661,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,9.413,91250,FALSE,TRUE,TRUE
8648,202,72,72330,60790,20620,NA,W,3750,95,NA,1,1,4,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,950,2,1,1,NA,NA,NA,CHICAGO,60628,4644,0.01916451335055986,0.9541343669250646,0,0.01248923341946597,0.02842377260981912,14000,Chicago,0,0,1,0,0,0,CURTIS,FENGER HS,6.908,44436,FALSE,TRUE,TRUE
8649,203,39,39130,172810,22500,NA,W,3750,43,NA,2,1,6,3,1,3,1,5,2,0,3,1,0,2,NA,2,2,7,NA,NA,NA,0,1060,2,1,1,NA,NA,NA,OAK LAWN,60453,4368,0.6559065934065934,0.05242673992673993,0.09226190476190475,0.19116300366300365,0.01648351648351648,54820,Oak Lawn,0,1,4,0,0,1,SCHOOL DISTRICT  122,COMMUNITY HIGH SCHOOL  229,11.134,54241,FALSE,FALSE,TRUE
8650,204,38,38100,362490,84700,NA,T,5842,37,NA,2,1,7,3,3,3,1,5,1,1,3,2,1,2,NA,2,2,3,2,1,2,0,2400,2,1,1,NA,NA,NA,NORTHBROOK,60062,5487,0.5048295972298159,0.03499179879715691,0.10315290687078547,0.3282303626754146,0.05303444505194095,53481,Northbrook,0,0,1,0,0,0,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,9.946,60833,FALSE,TRUE,TRUE
8651,203,29,29100,172560,24380,NA,W,7502,64,NA,1,1,5,3,3,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1055,2,1,1,NA,NA,NA,ROLLING MEADOWS,60008,4566,0.7490144546649146,0.01971090670170828,0.04686815593517302,0.16732369689005694,0.03416557161629435,65338,Rolling Meadows,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,ARLINGTON HTS TWNSHP H S 214,9.977,72627,FALSE,TRUE,TRUE
8652,211,70,70080,119250,56250,NA,W,6250,95,6,2,2,30,12,1,3,2,5,2,0,3,6,0,2,1,2,2,8,1,2,2,0,9669,2,2,3,NA,NA,2,CHICAGO,60649,2828,0.01131541725601131,0.9575671852899575,0,0.00318246110325318,0.05586987270155587,14000,Chicago,0,0,1,0,0,0,BRADWELL,CHICAGO VOCATIONAL HS,6.88386464826358,49413,FALSE,TRUE,TRUE
8653,209,10,10023,957200,118480,AV,W,59242,48,NA,3,1,14,7,3,3,1,5,1,1,1,5,1,2,1,2,2,8,2,1,1,0,6963,2,1,2,1,NA,NA,SOUTH BARRINGTON,60010,8784,0.6693989071038251,0.01434426229508196,0.2575136612021858,0.03483606557377049,0.02959927140255009,70564,South Barrington,0,0,1,0,0,0,COMMUNITY UNIT SCHOOL DISTRICT 220,COMMUNITY UNIT SCHOOL DISTRICT 220,7.257,148670,TRUE,TRUE,TRUE
8654,205,23,23093,472200,125000,NA,W,6250,95,NA,2,1,7,4,1,3,1,5,2,1,2,2,0,NA,NA,2,2,3,1,2,2,0,1900,2,1,2,3,NA,NA,WILMETTE,60091,4880,0.8752049180327869,2.0491803278688525e-4,0.07172131147540983,0.01823770491803278,0.06926229508196721,82075,Wilmette,0,0,1,0,0,0,SCH DISTRICT 39,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.823,162328,FALSE,TRUE,TRUE
8655,206,17,17090,615420,136210,NA,W,9394,127,NA,3,1,8,4,1,1,1,5,1,4,2,2,1,2,2,2,2,1,1,1,2,0,2626,2,1,2,1,NA,1,EVANSTON,60201,3115,0.3550561797752809,0.3804173354735153,0.03723916532905297,0.19069020866773675,0.07319422150882825,24582,Evanston,0,0,5,1,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,8.035,90625,FALSE,TRUE,TRUE
8656,203,37,37171,62750,21840,NA,T,6240,63,NA,1,1,5,3,1,1,1,5,2,0,3,1,1,NA,NA,2,2,1,1,2,2,0,1056,2,1,1,NA,NA,NA,THORNTON,60476,3178,0.5899937067337948,0.2857142857142857,0.01227186910006293,0.09502831969792322,0.03398363750786658,75185,Thornton,0,0,1,0,0,0,SCHOOL DISTRICT  154,THORNTON TOWNSHIP HIGH SCHOOL  205,20.04,57449,FALSE,TRUE,TRUE
8657,204,26,26050,369240,59500,NA,T,8500,63,NA,2,1,8,4,1,1,1,5,1,0,1,3,0,2,2,2,2,3,2,1,2,0,2100,2,1,5,1,NA,NA,PARK RIDGE,60068,5355,0.8860877684407096,1.8674136321195143e-4,0.02782446311858076,0.06722689075630252,0.03734827264239029,NA,NA,1,0,1,0,0,0,SCHOOL DISTRICT  79,MAINE TOWNSHIP HIGH SCHOOL  207,6.682,105598,FALSE,TRUE,TRUE
8658,210,70,70180,69210,13240,NA,W,2408,72,NA,2,1,5,3,1,3,1,5,2,0,3,1,0,2,2,2,2,1,1,2,2,0,1013,2,1,2,NA,NA,1,CHICAGO,60617,5126,0.00351150994927819,0.9921966445571596,0,0.00429184549356223,0,14000,Chicago,0,0,1,0,0,0,BURNHAM,BOWEN HS,6.908,30069,FALSE,TRUE,TRUE
8659,202,72,72170,29590,23430,NA,W,3125,117,NA,1,1,4,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,882,2,1,1,NA,NA,NA,CHICAGO,60621,2433,0,0.9654747225647348,0,0.02342786683107275,0.01109741060419235,14000,Chicago,0,0,6,0,0,0,STAGG,ROBESON HS,6.873317191283292,38385,FALSE,FALSE,TRUE
8660,278,29,29013,344310,61180,NA,W,22250,51,NA,2,1,8,5,1,3,1,5,2,1,2,2,1,NA,NA,2,2,3,2,1,2,0,2283,2,1,2,3,NA,NA,BARRINGTON,60010,7375,0.6627796610169492,0.02725423728813559,0.11877966101694916,0.15213559322033898,0.07471186440677965,03844,Barrington,0,0,1,0,0,0,COMMUNITY UNIT SCHOOL DISTRICT 220,COMMUNITY UNIT SCHOOL DISTRICT 220,7.317,67773,FALSE,TRUE,TRUE
8661,234,32,32055,137860,30370,NA,W,8100,48,NA,3,1,8,3,3,1,1,5,2,1,2,1,2,NA,NA,2,2,3,3,1,2,0,1380,2,1,4,3,NA,NA,FLOSSMOOR,60422,6420,0.14018691588785046,0.8297507788161994,0.01869158878504672,0.00934579439252336,0.00202492211838006,26571,Flossmoor,0,0,1,0,0,0,SCHOOL DISTRICT 161,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,18.481,77518,FALSE,TRUE,TRUE
8662,207,16,16010,191780,58690,NA,W,9030,53,NA,3,1,7,3,3,3,1,5,2,1,3,2,1,2,NA,2,2,3,2,1,1,333,1727,2,1,2,NA,NA,NA,ARLINGTON HEIGHTS,60005,4182,0.8275944524151124,0.02725968436154949,0.09110473457675754,0.05188904830224773,0.00430416068866571,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT C C  59,ARLINGTON HTS TWNSHP H S 214,8.529,87889,FALSE,TRUE,TRUE
8663,202,39,39080,131620,37800,NA,T,6300,69,NA,2,1,5,2,1,3,1,5,2,0,1,1,1,2,NA,2,2,3,1,2,2,0,969,2,1,1,3,NA,NA,EVERGREEN PARK,60805,4691,0.7930078874440418,0.19185674696226815,0,0.01513536559369004,0,24634,Evergreen Park,0,0,1,0,0,0,SCHOOL DISTRICT  124,COMMUNITY HIGH SCHOOL  231,13.318,87500,FALSE,TRUE,TRUE
8664,278,76,76011,580360,290370,NA,T,2525,27,NA,1,1,8,4,1,1,1,5,1,1,3,2,1,2,2,2,2,3,1,2,2,0,2108,2,1,2,NA,NA,NA,CHICAGO,60605,3475,0.44805755395683455,0.30676258992805755,0.1965467625899281,0.01669064748201439,0.06129496402877698,14000,Chicago,0,0,5,0,0,0,SOUTH LOOP,PHILLIPS HS,6.89,77578,FALSE,TRUE,TRUE
8665,211,77,77020,165510,41320,NA,O,2952,123,2,2,1,8,4,2,3,1,2,2,0,3,2,2,2,NA,2,2,3,1,2,2,0,1344,2,2,2,NA,NA,1,CHICAGO,60651,4965,0.19697885196374623,0.16837865055387713,0.02175226586102719,0.5675730110775428,0.07411883182275932,14000,Chicago,0,0,1,0,0,0,LOWELL,ORR HS,6.89,43438,FALSE,TRUE,TRUE
8666,295,25,25160,530630,42450,NA,W,3538,20,NA,2,1,7,4,1,3,1,5,1,1,3,2,1,2,2,2,2,3,1,2,2,0,2296,2,1,2,NA,NA,NA,GLENVIEW,60026,5386,0.7510211659858893,0.01076865948756034,0.14983290011139994,0.05087263275157817,0.06851095432603045,29938,Glenview,0,0,1,0,0,0,SCHOOL DISTRICT C C 34,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.153,112969,FALSE,TRUE,TRUE
8667,209,73,73093,1727530,364320,NA,O,5060,9,NA,2,1,11,5,1,1,1,5,1,4,1,4,2,2,2,2,2,5,2,2,2,0,5468,2,1,2,1,NA,NA,CHICAGO,60614,3421,0.8231511254019293,0.06810874013446361,0.05729318912598655,0.03332358959368606,0.03624671148786904,14000,Chicago,0,0,1,0,0,0,AGASSIZ,LINCOLN PARK HS,6.89,155729,TRUE,TRUE,TRUE
8668,234,35,35112,207760,62400,NA,O,9245,49,NA,1,1,4,2,3,1,1,5,1,0,3,1,1,NA,NA,2,2,7,NA,NA,NA,0,1051,2,1,4,NA,NA,NA,SCHAUMBURG,60193,4224,0.8129734848484849,0.03077651515151515,0.12949810606060605,0.00733901515151515,0.03693181818181818,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.172189655172414,99643,FALSE,FALSE,TRUE
8669,207,18,18010,152530,55180,NA,W,5660,40,NA,1,1,7,4,2,3,1,5,1,0,3,1,1,2,NA,2,2,3,1,1,1,0,1822,2,1,2,NA,NA,NA,STREAMWOOD,60107,7060,0.4893767705382436,0.05297450424929179,0.0708215297450425,0.3729461756373938,0.02776203966005665,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.958,75682,FALSE,TRUE,TRUE
8670,204,21,21062,352740,22830,NA,W,3149,1,NA,1,1,5,2,1,1,1,5,1,1,3,2,1,2,2,2,2,5,1,1,2,0,2436,2,1,1,NA,NA,NA,NA,NA,7653,0.773030184241474,0.00849340128054357,0.05370442963543708,0.13354240167254672,0.05880047040376323,09980,Burr Ridge,0,0,1,0,0,0,SCHOOL DISTRICT 107,LYONS TOWNSHIP HIGH SCHOOL  204,7.146,106317,FALSE,TRUE,TRUE
8671,234,28,28102,211760,81250,NA,W,12500,41,NA,3,1,8,4,3,3,1,5,1,1,3,2,1,2,NA,2,2,3,2,1,2,0,1788,2,1,4,NA,NA,NA,ORLAND PARK,60462,7035,0.83354655294953806,0.06865671641791045,0.0208955223880597,0.07690120824449183,0,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,9.413,66027,FALSE,TRUE,TRUE
8672,203,38,38070,208600,39060,NA,W,6250,61,NA,2,1,6,3,1,3,1,5,1,1,3,1,0,2,NA,2,2,1,2,1,2,0,1118,2,1,1,NA,NA,NA,ARLINGTON HEIGHTS,60005,6159,0.8934892027926612,0.0034096444227959,0.04611138171781133,0.04059100503328462,0.0232180548790388,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.004,116667,FALSE,TRUE,TRUE
8673,202,39,39211,120340,53870,NA,W,10774,60,NA,3,1,4,2,4,3,1,5,2,0,1,1,0,NA,NA,2,2,3,1,2,2,0,989,2,1,5,3,NA,NA,CRESTWOOD,60418,6296,0.9027954256670904,0.02636594663278272,0.02445997458703939,0.04606099110546378,3.176620076238882e-4,17497,Crestwood,0,0,1,0,0,0,SCHOOL DISTRICT 130,COMMUNITY HIGH SCHOOL  218,11.639,63017,FALSE,TRUE,TRUE
8674,211,71,71180,151890,45670,NA,W,3150,112,2,1,1,9,4,1,1,1,5,2,0,1,2,0,2,2,2,2,7,NA,NA,NA,0,1728,2,2,5,2,NA,1,CHICAGO,60639,3746,0.0811532301121196,0.03310197544046983,0.00854244527495995,0.8731980779498132,0.00400427122263748,14000,Chicago,0,0,1,0,0,0,LLOYD,KELVYN PARK HS,6.915,42109,FALSE,FALSE,TRUE
8675,203,22,22150,362810,65100,NA,T,6200,94,NA,2,1,7,3,1,3,1,5,2,1,1,1,1,2,2,2,2,3,1,2,2,0,1671,2,1,5,1,NA,NA,PARK RIDGE,60068,5094,0.8804475853945819,0,0.02120141342756184,0.08814291323125245,0.02041617589320769,57875,Park Ridge,0,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,8.938,113576,FALSE,TRUE,TRUE
